,sex,age,ID
15787,M,46.52738099372532,107189
15788,F,49.43037112153082,449802
15791,M,46.20358780270451,2010904
15792,F,46.07456603737961,831837
15793,M,46.034373382527214,900825
15794,F,46.034373382527214,160480
15801,F,46.21754827437315,1019184
15802,F,46.036062142680755,504821
15803,F,46.00645243918992,1301702
15805,M,45.97515397554555,1175526
15806,M,46.2903905641909,2804818
15807,F,46.4129948777342,857197
15816,F,45.93833884100023,445188
15821,F,46.56025541591547,2707928
15828,F,45.93833884100023,156529
15829,F,46.930433110354755,2669535
15836,F,46.22644246558118,2887283
15837,F,45.96288226403045,2402827
15839,F,46.13209668420774,2869447
15844,F,46.095731940102745,1749817
15854,F,46.0817714684341,1348356
15856,M,46.04326757373524,1711175
15858,F,46.28735063271638,874339
15859,M,46.60675272094171,492265
15861,F,45.91041789766294,988207
15863,M,46.33137119831619,1806564
15865,F,45.99418072767482,1276332
15870,F,49.808542226297476,639441
15871,M,46.39059060529785,2858468
15872,M,46.113069932078474,1119589
15873,M,45.93833884100023,1216734
15878,F,46.157090497678276,3006704
15880,F,47.54525705582327,91499
15881,M,46.02210167101211,2797460
15888,F,47.32560461826458,912267
15890,F,47.62429119420709,284647
15894,F,46.1426796355693,2122693
15895,F,48.32659307882713,604098
15897,F,45.98022025600617,583301
15898,M,46.4129948777342,916387
15903,F,46.13209668420774,3039103
15905,M,46.086837748894716,2770658
15907,M,46.06398308601805,1427163
15909,M,45.89645742599429,608372
15910,F,45.950610552515336,148618
15911,M,46.08852650904826,547518
15912,F,46.24591960815077,1407575
15914,F,46.563632936222554,861080
15916,M,46.215859514219616,1829968
15917,F,46.06398308601805,385714
15918,F,48.95954299554426,973096
15919,F,49.43949009996364,454681
15920,M,46.28735063271638,360605
15921,F,46.41513402832806,1853782
15923,M,45.924378369331585,338625
15924,M,48.21434611342987,612510
15925,M,45.924378369331585,1327206
15930,M,46.00645243918992,585525
15932,M,45.91041789766294,2473705
15933,M,45.93833884100023,346495
15935,F,46.036062142680755,1969853
15938,F,46.818749337005585,2404167
15941,F,46.06105595615129,1631024
15944,M,46.27001264074066,2315480
15947,F,45.92268960917804,2201857
15948,M,47.47410352615906,395657
15951,F,46.06398308601805,1798588
15952,F,46.02592958175951,1335590
15956,M,45.992491967521275,2829972
15960,M,46.036062142680755,1673663
15961,F,47.389439915266536,194566
15964,F,46.04664509404232,662405
15966,F,46.10586450102399,1265193
15967,M,46.09190402935534,2651344
15968,M,46.28735063271638,2220636
15972,F,45.91041789766294,1121036
15974,F,46.04833385419586,123865
15979,F,45.89645742599429,357991
15980,M,46.16170638769857,2806718
15982,M,46.21754827437315,295105
15987,M,47.19106618203874,760834
15994,F,45.89645742599429,610286
15996,F,46.32078824695462,2430711
15998,F,46.04833385419586,2002159
15999,M,45.93833884100023,639084
16010,M,46.04326757373524,2334762
16012,M,46.11982497269263,933492
16013,M,46.0902152692018,253157
16014,F,46.0500226143494,709969
16016,M,46.3072781657263,1730376
16019,M,45.93833884100023,2691258
16020,F,46.46084335408141,1063115
16021,F,45.99418072767482,103088
16026,M,46.003074918882845,900799
16027,M,46.257740929225555,2236875
16030,M,46.510718179414724,2493325
16033,M,46.33137119831619,278818
16042,M,46.17780600996108,2519052
16043,M,46.44981001227952,657101
16044,F,46.357152991059614,2812429
16045,M,46.10586450102399,418860
16055,M,45.95229931266888,1415002
16058,M,46.09910946040983,1827852
16060,F,45.98022025600617,1429556
16063,F,46.06398308601805,3055516
16065,F,46.06398308601805,1845085
16067,F,46.77349040169257,1065474
16069,F,46.00476367903638,1886196
16070,M,46.20021028239743,2654279
16072,M,45.966259784337524,2356280
16073,F,50.196733090377606,1665735
16074,M,46.077943557686694,1996505
16079,M,46.14436839572284,3029161
16080,F,46.11982497269263,3060035
16082,F,47.53670045344781,2018157
16087,F,46.72778107593923,1795890
16090,F,46.077943557686694,889562
16093,M,46.33474871862327,3093217
16097,M,48.3663353432392,457070
16099,M,46.029307102066596,495742
16103,F,45.92268960917804,1569533
16105,M,46.83012026764004,2440692
16108,F,46.76628497063808,1725060
16109,M,46.036062142680755,512039
16110,M,46.78655009248056,15177
16111,M,46.10586450102399,1915312
16114,M,46.077943557686694,1143223
16117,F,46.60686552254947,2332113
16119,M,46.113069932078474,418846
16120,M,46.113069932078474,2954398
16122,F,46.27001264074066,1958360
16124,M,45.91041789766294,481315
16128,M,46.273840551488064,2718857
16129,M,46.46714800425524,1030820
16131,F,46.468836764408785,2208122
16134,M,46.95576451265786,1301526
16135,M,46.08514898874118,2593152
16137,M,46.09190402935534,2166813
16139,M,46.240402937249826,178446
16141,F,45.950610552515336,1402374
16142,M,46.8310210485207,2740213
16145,F,45.98022025600617,3066727
16147,F,45.98022025600617,482570
16152,F,46.034373382527214,2289643
16157,M,47.22405340583665,2829365
16162,F,47.220225495089245,1337654
16163,F,45.99080320736774,2149770
16169,F,46.06398308601805,3036987
16171,F,46.29624482392441,1976626
16177,F,45.934961320693155,267705
16180,F,46.036062142680755,2707665
16181,M,45.996319878268686,2488187
16183,F,45.91041789766294,1818918
16191,F,46.05722804540389,236493
16193,M,46.05553928525035,1046941
16194,M,46.00814119934346,638190
16199,M,46.436299931051195,1493966
16202,F,50.88000822286838,535871
16204,F,46.27046303118099,1698872
16215,F,45.966259784337524,618177
16221,M,47.16652275900852,3078445
16222,M,46.24378045755691,1784719
16223,M,46.04709548448265,2109899
16225,M,46.04833385419586,2672415
16226,M,46.04833385419586,3072910
16227,M,46.25436340891847,2837237
16228,M,46.113069932078474,544934
16229,M,46.311556466914034,2962703
16230,F,46.07625479753315,1282972
16233,F,46.13378544436128,971371
16236,M,46.187938570882324,43987
16237,M,45.95229931266888,2259991
16238,M,46.04326757373524,3041955
16242,M,45.9489217923618,1321975
16247,M,45.9891144472142,2794777
16248,M,45.95229931266888,1387305
16251,M,46.00814119934346,2198539
16252,M,45.9891144472142,2290934
16253,M,45.91041789766294,1444770
16254,F,46.17397809921368,1350380
16255,F,45.99080320736774,737272
16256,F,46.1304079240542,1772906
16257,M,51.11564748108182,709447
16258,M,46.13378544436128,1969733
16261,F,46.25942968937909,1929197
16262,F,45.93327256053961,2504976
16263,M,46.02210167101211,561174
16264,M,46.0500226143494,503469
16269,M,46.8686241623389,327542
16273,M,45.89645742599429,65288
16282,M,45.992491967521275,2483764
16286,M,45.99418072767482,682293
16288,F,46.87920711370047,300663
16289,M,46.282284352255765,1575681
16291,M,46.39903440606555,459665
16292,M,46.00814119934346,1362817
16294,F,46.21754827437315,642677
16297,F,46.00814119934346,1177197
16298,M,46.00814119934346,1229354
16301,M,46.89586992801107,772515
16302,F,46.16170638769857,2699899
16304,M,45.924378369331585,836917
16305,F,45.98742568706066,2321182
16306,M,46.716747734137336,1191435
16307,M,46.02210167101211,1540811
16308,F,46.18624981072878,2741580
16309,F,46.13468622524193,905234
16310,M,45.959504743723365,581112
16312,F,46.14436839572284,675005
16315,M,46.11982497269263,2736111
16316,F,46.22981998588826,696333
16318,F,46.036062142680755,1139433
16321,F,46.2315087460418,87122
16322,M,47.101786681125915,612240
16323,F,48.890528616473915,718950
16324,F,46.04664509404232,723677
16327,F,46.21754827437315,2008399
16328,F,45.976842735699094,1924411
16329,M,46.0500226143494,1251630
16330,F,45.91041789766294,541990
16331,F,45.92268960917804,857681
16332,F,46.37111346272826,1376999
16333,F,46.352086710598996,2466373
16334,F,46.146057155876385,2258214
16336,M,46.34319251939097,2643633
16341,F,49.08710078794041,1380044
16342,M,46.1426796355693,1952939
16344,M,47.46723568393714,2375850
16351,M,45.966259784337524,274020
16356,F,46.104175740870446,2423625
16357,M,46.00814119934346,1874036
16361,M,47.050335897246825,1056625
16363,F,46.0500226143494,2346866
16364,F,46.189627331035865,1478303
16366,F,45.89645742599429,118113
16370,F,45.91041789766294,1188489
16371,M,45.93665008084669,702277
16372,M,46.493380187438994,1496079
16373,M,45.93833884100023,2935597
16374,M,46.0500226143494,2715493
16378,M,47.24521930855978,3076543
16382,F,46.10586450102399,1683013
16385,F,46.06398308601805,337286
16387,F,47.31671042705655,939463
16391,M,45.93833884100023,1856827
16393,F,46.077943557686694,1827461
16398,F,46.0500226143494,1995460
16400,M,46.11982497269263,56894
16401,F,45.91041789766294,438111
16405,M,45.95229931266888,2862969
16406,M,46.00476367903638,1106527
16409,F,45.98022025600617,975839
16413,F,45.924378369331585,1103345
16414,M,45.976842735699094,1580653
16415,F,46.11982497269263,2076471
16417,F,46.44136621151182,503443
16426,M,46.30266227570601,2019328
16427,M,46.181183530268164,1284264
16428,M,46.61226939184265,1595196
16429,M,46.04326757373524,2732129
16431,F,46.22981998588826,3108369
16433,F,48.27232715069832,494283
16436,M,45.89645742599429,2069411
16437,M,46.09190402935534,946002
16439,M,46.147745916029926,827891
16444,F,47.223152624956,730717
16448,M,47.5561775960174,319440
16450,M,46.15326258693087,2599774
16451,M,46.07625479753315,300229
16452,F,46.24378045755691,676535
16453,F,46.87796874398725,856519
16455,F,46.44091582107149,1800815
16457,F,45.93833884100023,1540610
16460,M,46.00814119934346,1640571
16463,F,46.10586450102399,29199
16464,M,47.28912707255182,901262
16465,M,46.034373382527214,2173076
16466,F,46.4168227884816,419184
16468,M,45.99418072767482,2878658
16469,F,45.91041789766294,998245
16471,F,46.077943557686694,2863476
16473,M,46.256052169072014,1761717
16474,M,46.146057155876385,2510082
16475,F,46.04833385419586,1123013
16476,F,46.21079323375899,880554
16478,F,47.24724565754588,2223975
16482,F,46.25942968937909,2682006
16493,F,46.029307102066596,2983222
16497,F,46.189627331035865,2028773
16498,M,46.11982497269263,648630
16501,M,45.96288226403045,768784
16502,M,46.28780102315671,2578934
16505,M,45.966259784337524,383681
16509,F,46.060605565710965,891481
16516,F,46.189627331035865,1729494
16517,M,46.77855668215319,214290
16519,M,45.95229931266888,1862366
16521,M,46.17397809921368,2435166
16523,M,46.30131110438503,2069834
16524,M,46.077943557686694,1006389
16525,F,45.89645742599429,962947
16526,M,46.15157382677733,2830721
16531,M,46.57421588758412,1742377
16534,M,46.00814119934346,2755977
16535,M,48.27525428056507,412030
16539,M,46.49675770774608,3009336
16540,M,47.218536734935704,1310318
16541,M,46.00814119934346,1811501
16542,F,46.215859514219616,986016
16551,M,46.81278227566432,256359
16553,M,46.06398308601805,3012437
16554,F,50.05172450439797,1907188
16556,M,46.11982497269263,2782951
16560,F,46.17566685936722,209357
16563,F,46.20189904255097,1391988
16566,F,45.924378369331585,1109114
16567,M,45.91041789766294,2804580
16568,F,46.08852650904826,1189733
16573,F,46.113069932078474,629590
16576,M,46.480320496651004,2815970
16578,M,46.50734065910764,486593
16579,F,46.06398308601805,673981
16582,F,45.98022025600617,1855304
16585,M,46.02210167101211,1648638
16586,F,46.11982497269263,2813616
16587,M,45.985736926907116,3029727
16591,M,46.79296754426216,745765
16592,M,46.820438097159126,252831
16593,F,45.98022025600617,2257826
16598,M,46.01703539055149,1277081
16603,F,46.11982497269263,1552443
16604,M,46.21754827437315,96104
16607,M,50.108804760785766,2222659
16610,M,46.25942968937909,769963
16614,F,46.37325261332213,2604355
16615,F,48.35901711057695,1489211
16616,M,46.273390161047736,27964
16617,F,45.99418072767482,1476885
16618,F,46.10586450102399,2512487
16619,M,46.811543905951105,451687
16620,M,46.897445886556845,538630
16623,F,46.56656006608931,2130126
16625,M,47.418261639484484,2976000
16629,F,47.10426342055234,100442
16634,M,45.91041789766294,536749
16635,F,46.282284352255765,375670
16638,M,46.53526160244493,1898765
16643,M,46.94608234217694,90021
16646,M,46.1304079240542,2084478
16648,M,45.92268960917804,2592943
16649,M,46.06398308601805,2695922
16652,M,49.34345555843666,3045818
16654,F,45.95229931266888,1452612
16655,F,46.335199109063595,1899050
16657,F,46.39734564591201,1747651
16658,M,46.18624981072878,3094824
16659,M,47.659304766991106,2805855
16660,M,45.99418072767482,763502
16664,F,46.077943557686694,2777400
16667,M,46.170600578906594,346853
16668,F,46.189627331035865,3077812
16669,M,46.962969943712345,1881504
16671,F,45.98022025600617,1163324
16672,M,46.2315087460418,121231
16674,M,46.1304079240542,2788701
16681,M,46.0500226143494,153039
16682,F,45.950610552515336,344803
16686,M,46.74680782806849,1766556
16689,M,46.545844553806496,1593426
16691,F,46.00645243918992,996027
16692,F,46.0500226143494,2986051
16694,F,46.28566187256285,778454
16697,F,46.17397809921368,2143838
16699,F,46.077943557686694,484354
16701,F,46.147745916029926,415361
16704,M,46.85342532095704,225253
16705,M,46.83225941823391,318317
16707,F,45.91041789766294,1963021
16709,F,46.21799866481348,571963
16710,M,49.212745032958225,2596153
16711,M,47.60988033209812,207719
16713,F,46.03099586222014,297732
16714,F,49.683798762160315,75225
16717,M,46.42357782909576,2374790
16720,M,46.33643747877681,2215460
16723,M,47.18386075098425,325483
16725,F,46.27001264074066,545470
16730,M,46.13378544436128,883907
16732,M,45.98022025600617,1848149
16733,F,47.44190428163404,2832297
16734,F,46.425266589249304,1783714
16736,F,47.07634247721505,1143936
16742,F,47.60852916077714,1444092
16745,M,46.29793358407795,125545
16748,M,45.98022025600617,1509894
16749,M,45.924378369331585,1839252
16750,M,45.94723303220826,735378
16751,M,45.984048166753574,2002399
16752,M,46.13378544436128,323015
16754,F,46.56656006608931,1774733
16757,M,46.59279224927306,2709654
16762,F,45.91041789766294,2778716
16764,F,45.99418072767482,1966385
16765,M,46.41130611758066,885962
16767,M,47.483673711022945,1638372
16769,M,46.0500226143494,37115
16772,F,46.62240195276389,2658792
16774,M,45.934961320693155,2634676
16775,F,46.001386158729304,763172
16778,F,46.08852650904826,34251
16782,M,45.89645742599429,386780
16784,M,45.96457102418398,2570874
16786,F,46.32078824695462,474051
16791,F,46.61733567230327,569810
16792,M,48.128106543991564,501878
16795,M,45.950610552515336,1010954
16797,M,46.18624981072878,2464841
16799,M,46.13378544436128,917786
16800,F,46.52940734271142,2697114
16805,F,45.91041789766294,377023
16806,M,46.036062142680755,713449
16807,F,46.044956333888784,1454208
16810,M,46.07625479753315,1159854
16814,M,45.996319878268686,1949890
16816,M,48.0079789698747,1561558
16819,F,46.24760836830431,1289432
16822,F,45.99418072767482,1297907
16824,F,46.30131110438503,1856255
16827,F,46.7882388526341,2917346
16829,F,46.13378544436128,1178994
16830,M,46.36942470257472,3020120
16836,M,46.10586450102399,2142219
16838,M,46.147745916029926,162037
16839,M,46.427405739843174,2248995
16840,F,46.29962234423149,2306734
16841,M,45.93665008084669,349135
16842,F,46.71337021383025,1909013
16844,M,46.10293737115723,3058962
16847,M,46.28735063271638,2648140
16848,M,46.102486980716904,1297118
16849,M,46.146057155876385,1772637
16858,F,45.93833884100023,2377714
16859,M,46.81537181669851,642767
16860,F,46.003074918882845,2383244
16862,M,46.189627331035865,174904
16864,M,45.93833884100023,1885126
16865,F,46.283973112409306,1682063
16866,M,45.98022025600617,599617
16870,M,46.018724150705026,1843350
16871,M,45.950610552515336,758139
16876,M,46.00814119934346,949067
16877,M,45.992491967521275,2640275
16879,F,46.00645243918992,1789275
16883,F,46.15495134708441,783673
16884,M,46.044956333888784,1885606
16885,M,46.1426796355693,2255313
16887,F,46.215859514219616,1905519
16888,M,46.23364789663567,2685223
16889,M,45.934961320693155,673376
16890,F,46.09190402935534,1603136
16891,M,46.16170638769857,570602
16893,M,46.04664509404232,2517044
16895,M,46.52298989092983,2199583
16900,M,46.32078824695462,2022807
16902,F,46.03268462237367,2708822
16906,M,45.934961320693155,2117700
16908,F,46.0500226143494,1149652
16909,F,46.17566685936722,1526547
16912,M,45.984048166753574,1249269
16919,F,45.95229931266888,1448895
16925,M,46.75694038898973,2567457
16926,F,45.98022025600617,2332179
16927,F,50.85884232014525,1608676
16930,F,46.102486980716904,2408675
16931,F,45.93833884100023,3053548
16932,F,46.25942968937909,117116
16933,M,45.95229931266888,2012645
16934,F,49.18043380281617,35994
16939,F,45.976842735699094,936611
16940,F,45.91041789766294,1881669
16942,F,46.20358780270451,2616966
16944,M,45.93833884100023,2213986
16945,F,46.23533665678921,1231413
16949,F,45.93833884100023,788642
16950,M,46.34319251939097,1164819
16953,F,45.95229931266888,2374966
16955,F,46.10586450102399,1560339
16957,F,46.01534663039795,2066565
16958,M,46.23533665678921,3007771
16959,F,45.91041789766294,1637371
16960,F,46.018724150705026,1005275
